id,university,campus,suburb,distance
546,RMIT University,CBD,CARRUM DOWNS,37.312
547,RMIT University,CBD,BENTLEIGH,13.785
548,RMIT University,CBD,SOUTH MELBOURNE,15.209
549,RMIT University,CBD,ALBERT PARK,3.69
550,RMIT University,CBD,MIDDLE PARK,4.636
551,RMIT University,CBD,PORT MELBOURNE,19.566
552,RMIT University,CBD,LARA,54.298
553,RMIT University,CBD,CORIO,60.785
554,RMIT University,CBD,NORTH GEELONG,63.997
555,RMIT University,CBD,BELMONT,68.102
556,RMIT University,CBD,GROVEDALE,71.105
557,RMIT University,CBD,GEELONG WEST,65.557
558,RMIT University,CBD,HERNE HILL,66.252
559,RMIT University,CBD,GEELONG,64.97
560,RMIT University,CBD,NEWTOWN,67.227
561,RMIT University,CBD,OCEAN GROVE,63.398
562,RMIT University,CBD,BARWON HEADS,66.938
563,RMIT University,CBD,TORQUAY,80.942
564,RMIT University,CBD,WARRNAMBOOL,226.518
565,RMIT University,CBD,HAMILTON,259.057
566,RMIT University,CBD,PORTLAND,301.875
567,RMIT University,CBD,MELTON,36.235
568,RMIT University,CBD,ALFREDTON,104.764
569,RMIT University,CBD,BALLARAT,100.625
570,RMIT University,CBD,MOUNT CLEAR,99.068
571,RMIT University,CBD,WENDOUREE,104.099
572,RMIT University,CBD,DELACOMBE,104.787
573,RMIT University,CBD,SEBASTOPOL,101.581
574,RMIT University,CBD,BUNINYONG,93.68
575,RMIT University,CBD,HORSHAM,273.15
576,RMIT University,CBD,SUNBURY,32.86
577,RMIT University,CBD,CASTLEMAINE,105.893
578,RMIT University,CBD,MILDURA,475.921
579,RMIT University,CBD,BENDIGO,131.579
580,RMIT University,CBD,FLORA HILL,129.595
581,RMIT University,CBD,NORTH BENDIGO,132.531
582,RMIT University,CBD,GOLDEN SQUARE,130.664
583,RMIT University,CBD,KANGAROO FLAT,129.336
584,RMIT University,CBD,ECHUCA,187.927
585,RMIT University,CBD,SWAN HILL,302.399
586,RMIT University,CBD,SHEPPARTON,163.49
587,RMIT University,CBD,SEYMOUR,88.437
588,RMIT University,CBD,BENALLA,163.522
589,RMIT University,CBD,WODONGA,14.915
590,RMIT University,CBD,WHITTLESEA,35.395
591,RMIT University,CBD,ENDEAVOUR HILLS,31.633
592,RMIT University,CBD,NARRE WARREN,38.744
593,RMIT University,CBD,BERWICK,41.642
594,RMIT University,CBD,PAKENHAM,55.353
595,RMIT University,CBD,WARRAGUL,93.635
596,RMIT University,CBD,MOE,121.326
597,RMIT University,CBD,NEWBOROUGH,123.522
598,RMIT University,CBD,MORWELL,134.615
599,RMIT University,CBD,TRARALGON,144.662
600,RMIT University,CBD,SALE,187.777
601,RMIT University,CBD,MAFFRA,177.65
602,RMIT University,CBD,BAIRNSDALE,234.413
603,RMIT University,CBD,HASTINGS,59.073
604,RMIT University,CBD,FLINDERS,74.25
605,RMIT University,CBD,MT ELIZA,43.638
606,RMIT University,CBD,MORNINGTON,48.708
607,RMIT University,CBD,MT MARTHA,55.09
608,RMIT University,CBD,DROMANA,58.465
609,RMIT University,CBD,PORTSEA,63.083
610,RMIT University,CBD,HAMPTON PARK,36.575
611,RMIT University,CBD,CRANBOURNE,43.1
612,Swinburne University of Technology,Hawthorn,CBD,4.665
613,Swinburne University of Technology,Hawthorn,EAST MELBOURNE,4.051
614,Swinburne University of Technology,Hawthorn,WEST MELBOURNE,6.836
615,Swinburne University of Technology,Hawthorn,SOUTHBANK,4.003
616,Swinburne University of Technology,Hawthorn,DOCKLANDS,5.727
617,Swinburne University of Technology,Hawthorn,FOOTSCRAY,10.029
618,Swinburne University of Technology,Hawthorn,SEDDON,9.782
619,Swinburne University of Technology,Hawthorn,WEST FOOTSCRAY,11.591
620,Swinburne University of Technology,Hawthorn,YARRAVILLE,9.849
621,Swinburne University of Technology,Hawthorn,NEWPORT,9.612
622,Swinburne University of Technology,Hawthorn,SPOTSWOOD,9.723
623,Swinburne University of Technology,Hawthorn,WILLIAMSTOWN,8.274
624,Swinburne University of Technology,Hawthorn,ALTONA,14.302
625,Swinburne University of Technology,Hawthorn,SUNSHINE,16.339
626,Swinburne University of Technology,Hawthorn,ST ALBANS,20.725
627,Swinburne University of Technology,Hawthorn,DEER PARK,21.181
628,Swinburne University of Technology,Hawthorn,HOPPERS CROSSING,25.821
629,Swinburne University of Technology,Hawthorn,WERRIBEE,29.876
630,Swinburne University of Technology,Hawthorn,FLEMINGTON,8.924
631,Swinburne University of Technology,Hawthorn,KENSINGTON,8.526
632,Swinburne University of Technology,Hawthorn,ASCOT VALE,10.474
633,Swinburne University of Technology,Hawthorn,KEILOR EAST,21.538
634,Swinburne University of Technology,Hawthorn,AVONDALE HEIGHTS,19.819
635,Swinburne University of Technology,Hawthorn,SYDENHAM,26.244
636,Swinburne University of Technology,Hawthorn,MOONEE PONDS,11.615
637,Swinburne University of Technology,Hawthorn,ESSENDON,12.709
638,Swinburne University of Technology,Hawthorn,GLADSTONE PARK,20.613
639,Swinburne University of Technology,Hawthorn,TULLAMARINE,20.853
640,Swinburne University of Technology,Hawthorn,PASCOE VALE,14.698
641,Swinburne University of Technology,Hawthorn,PASCOE VALE SOUTH,13.287
642,Swinburne University of Technology,Hawthorn,GLENROY,17.811
643,Swinburne University of Technology,Hawthorn,OAK PARK,16.272
644,Swinburne University of Technology,Hawthorn,BROADMEADOWS,20.143
645,Swinburne University of Technology,Hawthorn,NORTH MELBOURNE,8.192
646,Swinburne University of Technology,Hawthorn,PARKVILLE,8.142
647,Swinburne University of Technology,Hawthorn,CARLTON,7.873
648,Swinburne University of Technology,Hawthorn,CARLTON NORTH,7.873
649,Swinburne University of Technology,Hawthorn,BRUNSWICK,10.671
650,Swinburne University of Technology,Hawthorn,COBURG,12.416
651,Swinburne University of Technology,Hawthorn,COBURG NORTH,13.701
652,Swinburne University of Technology,Hawthorn,FAWKNER,13.365
653,Swinburne University of Technology,Hawthorn,CRAIGIEBURN,28.613
654,Swinburne University of Technology,Hawthorn,ROXBURGH PARK,24.612
655,Swinburne University of Technology,Hawthorn,FITZROY,5.891
656,Swinburne University of Technology,Hawthorn,COLLINGWOOD,5.886
657,Swinburne University of Technology,Hawthorn,ABBOTSFORD,5.724
658,Swinburne University of Technology,Hawthorn,CLIFTON HILL,7.211
659,Swinburne University of Technology,Hawthorn,FITZROY NORTH,7.761
660,Swinburne University of Technology,Hawthorn,NORTHCOTE,9.249
661,Swinburne University of Technology,Hawthorn,THORNBURY,10.91
662,Swinburne University of Technology,Hawthorn,PRESTON,12.732
663,Swinburne University of Technology,Hawthorn,RESERVOIR,15.199
664,Swinburne University of Technology,Hawthorn,THOMASTOWN,19.312
665,Swinburne University of Technology,Hawthorn,LALOR,20.942
666,Swinburne University of Technology,Hawthorn,EPPING,23.933
667,Swinburne University of Technology,Hawthorn,ALPHINGTON,8.747
668,Swinburne University of Technology,Hawthorn,FAIRFIELD,8.777
669,Swinburne University of Technology,Hawthorn,IVANHOE,10.248
670,Swinburne University of Technology,Hawthorn,IVANHOE EAST,10.719
671,Swinburne University of Technology,Hawthorn,HEIDELBERG WEST,12.319
672,Swinburne University of Technology,Hawthorn,MILL PARK,21.464
673,Swinburne University of Technology,Hawthorn,BUNDOORA,18.292
674,Swinburne University of Technology,Hawthorn,HEIDELBERG,12.632
675,Swinburne University of Technology,Hawthorn,GREENSBOROUGH,19.193
676,Swinburne University of Technology,Hawthorn,MONTMORENCY,19.11
677,Swinburne University of Technology,Hawthorn,ELTHAM,20.738
678,Swinburne University of Technology,Hawthorn,RESEARCH,23.506
679,Swinburne University of Technology,Hawthorn,HURSTBRIDGE,29.548
680,Swinburne University of Technology,Hawthorn,KEW,8.193
681,Swinburne University of Technology,Hawthorn,BALWYN,9.305
682,Swinburne University of Technology,Hawthorn,BULLEEN,12.159
683,Swinburne University of Technology,Hawthorn,TEMPLESTOWE,14.512
684,Swinburne University of Technology,Hawthorn,DONCASTER,13.886
685,Swinburne University of Technology,Hawthorn,DONCASTER EAST,18.423
686,Swinburne University of Technology,Hawthorn,DONVALE,58.879
687,Swinburne University of Technology,Hawthorn,BURNLEY,3.198
688,Swinburne University of Technology,Hawthorn,RICHMOND,3.876
689,Swinburne University of Technology,Hawthorn,HAWTHORN,5.677
690,Swinburne University of Technology,Hawthorn,CAMBERWELL,6.611
691,Swinburne University of Technology,Hawthorn,BURWOOD,14.082
692,Swinburne University of Technology,Hawthorn,CANTERBURY,7.836
693,Swinburne University of Technology,Hawthorn,MONT ALBERT,10.566
694,Swinburne University of Technology,Hawthorn,SURREY HILLS,9.796
695,Swinburne University of Technology,Hawthorn,BOX HILL,11.893
696,Swinburne University of Technology,Hawthorn,BLACKBURN,14.736
697,Swinburne University of Technology,Hawthorn,FOREST HILL,15.51
698,Swinburne University of Technology,Hawthorn,NUNAWADING,16.587
699,Swinburne University of Technology,Hawthorn,MITCHAM,18.207
700,Swinburne University of Technology,Hawthorn,VERMONT,17.937
701,Swinburne University of Technology,Hawthorn,RINGWOOD,21.166
702,Swinburne University of Technology,Hawthorn,CROYDON,26.115
703,Swinburne University of Technology,Hawthorn,LILYDALE,33.135
704,Swinburne University of Technology,Hawthorn,SOUTH YARRA,1.672
705,Swinburne University of Technology,Hawthorn,TOORAK,2.6
706,Swinburne University of Technology,Hawthorn,ARMADALE,2.463
707,Swinburne University of Technology,Hawthorn,MALVERN,3.371
708,Swinburne University of Technology,Hawthorn,MALVERN EAST,7.271
709,Swinburne University of Technology,Hawthorn,GLEN IRIS,6.64
710,Swinburne University of Technology,Hawthorn,ASHBURTON,7.798
711,Swinburne University of Technology,Hawthorn,CHADSTONE,8.808
712,Swinburne University of Technology,Hawthorn,MOUNT WAVERLEY,12.269
713,Swinburne University of Technology,Hawthorn,GLEN WAVERLEY,15.582
714,Swinburne University of Technology,Hawthorn,BURWOOD EAST,12.921
715,Swinburne University of Technology,Hawthorn,WANTIRNA,20.844
716,Swinburne University of Technology,Hawthorn,BAYSWATER,24.21
717,Swinburne University of Technology,Hawthorn,BORONIA,24.984
718,Swinburne University of Technology,Hawthorn,FERNTREE GULLY,26.898
719,Swinburne University of Technology,Hawthorn,CAULFIELD,4.352
720,Swinburne University of Technology,Hawthorn,CARNEGIE,7.108
721,Swinburne University of Technology,Hawthorn,MURRUMBEENA,7.885
722,Swinburne University of Technology,Hawthorn,HUGHESDALE,8.851
723,Swinburne University of Technology,Hawthorn,OAKLEIGH,9.88
724,Swinburne University of Technology,Hawthorn,CLAYTON,13.844
725,Swinburne University of Technology,Hawthorn,MULGRAVE,9.945
726,Swinburne University of Technology,Hawthorn,SPRINGVALE,19.041
727,Swinburne University of Technology,Hawthorn,NOBLE PARK,20.604
728,Swinburne University of Technology,Hawthorn,DANDENONG,24.615
729,Swinburne University of Technology,Hawthorn,DANDENONG NORTH,22.601
730,Swinburne University of Technology,Hawthorn,ROWVILLE,23.017
731,Swinburne University of Technology,Hawthorn,SCORESBY,23.993
732,Swinburne University of Technology,Hawthorn,PRAHRAN,0.41
733,Swinburne University of Technology,Hawthorn,WINDSOR,0.365
734,Swinburne University of Technology,Hawthorn,ST KILDA,1.988
735,Swinburne University of Technology,Hawthorn,ELWOOD,3.964
736,Swinburne University of Technology,Hawthorn,ELSTERNWICK,3.708
737,Swinburne University of Technology,Hawthorn,BRIGHTON,6.707
738,Swinburne University of Technology,Hawthorn,BRIGHTON EAST,5.865
739,Swinburne University of Technology,Hawthorn,HAMPTON,5.023
740,Swinburne University of Technology,Hawthorn,CHELTENHAM,13.643
741,Swinburne University of Technology,Hawthorn,BEAUMARIS,15.282
742,Swinburne University of Technology,Hawthorn,MENTONE,15.831
743,Swinburne University of Technology,Hawthorn,ASPENDALE,21.609
744,Swinburne University of Technology,Hawthorn,MORDIALLOC,19.096
745,Swinburne University of Technology,Hawthorn,PARKDALE,17.209
746,Swinburne University of Technology,Hawthorn,CHELSEA,24.735
747,Swinburne University of Technology,Hawthorn,CARRUM,27.422
748,Swinburne University of Technology,Hawthorn,SEAFORD,31.55
749,Swinburne University of Technology,Hawthorn,FRANKSTON,34.48
750,Swinburne University of Technology,Hawthorn,CARRUM DOWNS,31.769
751,Swinburne University of Technology,Hawthorn,BENTLEIGH,8.208
752,Swinburne University of Technology,Hawthorn,SOUTH MELBOURNE,9.641
753,Swinburne University of Technology,Hawthorn,ALBERT PARK,3.443
754,Swinburne University of Technology,Hawthorn,MIDDLE PARK,2.362
755,Swinburne University of Technology,Hawthorn,PORT MELBOURNE,14.085
756,Swinburne University of Technology,Hawthorn,LARA,54.618
757,Swinburne University of Technology,Hawthorn,CORIO,60.772
758,Swinburne University of Technology,Hawthorn,NORTH GEELONG,63.717
759,Swinburne University of Technology,Hawthorn,BELMONT,67.308
760,Swinburne University of Technology,Hawthorn,GROVEDALE,70.205
761,Swinburne University of Technology,Hawthorn,GEELONG WEST,65.001
762,Swinburne University of Technology,Hawthorn,HERNE HILL,65.829
763,Swinburne University of Technology,Hawthorn,GEELONG,64.321
764,Swinburne University of Technology,Hawthorn,NEWTOWN,66.63
765,Swinburne University of Technology,Hawthorn,OCEAN GROVE,60.998
766,Swinburne University of Technology,Hawthorn,BARWON HEADS,64.74
767,Swinburne University of Technology,Hawthorn,TORQUAY,79.226
768,Swinburne University of Technology,Hawthorn,WARRNAMBOOL,227.496
769,Swinburne University of Technology,Hawthorn,HAMILTON,261.66
770,Swinburne University of Technology,Hawthorn,PORTLAND,303.273
771,Swinburne University of Technology,Hawthorn,MELTON,40.611
772,Swinburne University of Technology,Hawthorn,ALFREDTON,108.555
773,Swinburne University of Technology,Hawthorn,BALLARAT,104.437
774,Swinburne University of Technology,Hawthorn,MOUNT CLEAR,102.711
775,Swinburne University of Technology,Hawthorn,WENDOUREE,107.972
776,Swinburne University of Technology,Hawthorn,DELACOMBE,108.455
777,Swinburne University of Technology,Hawthorn,SEBASTOPOL,105.223
778,Swinburne University of Technology,Hawthorn,BUNINYONG,97.154
779,Swinburne University of Technology,Hawthorn,HORSHAM,277.582
780,Swinburne University of Technology,Hawthorn,SUNBURY,38.334
781,Swinburne University of Technology,Hawthorn,CASTLEMAINE,111.352
782,Swinburne University of Technology,Hawthorn,MILDURA,481.466
783,Swinburne University of Technology,Hawthorn,BENDIGO,137.155
784,Swinburne University of Technology,Hawthorn,FLORA HILL,135.171
785,Swinburne University of Technology,Hawthorn,NORTH BENDIGO,138.108
786,Swinburne University of Technology,Hawthorn,GOLDEN SQUARE,136.238
787,Swinburne University of Technology,Hawthorn,KANGAROO FLAT,134.905
788,Swinburne University of Technology,Hawthorn,ECHUCA,193.155
789,Swinburne University of Technology,Hawthorn,SWAN HILL,307.974
790,Swinburne University of Technology,Hawthorn,SHEPPARTON,167.775
791,Swinburne University of Technology,Hawthorn,SEYMOUR,92.981
792,Swinburne University of Technology,Hawthorn,BENALLA,167.764
793,Swinburne University of Technology,Hawthorn,WODONGA,19.719
794,Swinburne University of Technology,Hawthorn,WHITTLESEA,39.291
795,Swinburne University of Technology,Hawthorn,ENDEAVOUR HILLS,26.799
796,Swinburne University of Technology,Hawthorn,NARRE WARREN,33.746
797,Swinburne University of Technology,Hawthorn,BERWICK,36.751
798,Swinburne University of Technology,Hawthorn,PAKENHAM,50.625
799,Swinburne University of Technology,Hawthorn,WARRAGUL,89.316
800,Swinburne University of Technology,Hawthorn,MOE,117.326
801,Swinburne University of Technology,Hawthorn,NEWBOROUGH,119.519
802,Swinburne University of Technology,Hawthorn,MORWELL,130.537
803,Swinburne University of Technology,Hawthorn,TRARALGON,140.822
804,Swinburne University of Technology,Hawthorn,SALE,184.433
805,Swinburne University of Technology,Hawthorn,MAFFRA,174.683
806,Swinburne University of Technology,Hawthorn,BAIRNSDALE,231.858
807,Swinburne University of Technology,Hawthorn,HASTINGS,53.541
808,Swinburne University of Technology,Hawthorn,FLINDERS,69.152
809,Swinburne University of Technology,Hawthorn,MT ELIZA,38.198
810,Swinburne University of Technology,Hawthorn,MORNINGTON,43.379
811,Swinburne University of Technology,Hawthorn,MT MARTHA,50.034
812,Swinburne University of Technology,Hawthorn,DROMANA,53.535
813,Swinburne University of Technology,Hawthorn,PORTSEA,59.433
814,Swinburne University of Technology,Hawthorn,HAMPTON PARK,31.404
815,Swinburne University of Technology,Hawthorn,CRANBOURNE,37.658
816,University of Divinity,Kew,CBD,5.934
817,University of Divinity,Kew,EAST MELBOURNE,4.477
818,University of Divinity,Kew,WEST MELBOURNE,8.415
819,University of Divinity,Kew,SOUTHBANK,6.532
820,University of Divinity,Kew,DOCKLANDS,7.87
821,University of Divinity,Kew,FOOTSCRAY,12.087
822,University of Divinity,Kew,SEDDON,12.433
823,University of Divinity,Kew,WEST FOOTSCRAY,13.827
824,University of Divinity,Kew,YARRAVILLE,12.983
825,University of Divinity,Kew,NEWPORT,14.117
826,University of Divinity,Kew,SPOTSWOOD,13.606
827,University of Divinity,Kew,WILLIAMSTOWN,13.493
828,University of Divinity,Kew,ALTONA,19.486
829,University of Divinity,Kew,SUNSHINE,19.216
830,University of Divinity,Kew,ST ALBANS,21.933
831,University of Divinity,Kew,DEER PARK,23.39
832,University of Divinity,Kew,HOPPERS CROSSING,30.795
833,University of Divinity,Kew,WERRIBEE,35.045
834,University of Divinity,Kew,FLEMINGTON,9.463
835,University of Divinity,Kew,KENSINGTON,9.547
836,University of Divinity,Kew,ASCOT VALE,10.517
837,University of Divinity,Kew,KEILOR EAST,22.527
838,University of Divinity,Kew,AVONDALE HEIGHTS,20.741
839,University of Divinity,Kew,SYDENHAM,26.687
840,University of Divinity,Kew,MOONEE PONDS,11.266
841,University of Divinity,Kew,ESSENDON,11.926
842,University of Divinity,Kew,GLADSTONE PARK,18.753
843,University of Divinity,Kew,TULLAMARINE,18.971
844,University of Divinity,Kew,PASCOE VALE,12.228
845,University of Divinity,Kew,PASCOE VALE SOUTH,10.91
846,University of Divinity,Kew,GLENROY,15.498
847,University of Divinity,Kew,OAK PARK,14.166
848,University of Divinity,Kew,BROADMEADOWS,17.24
849,University of Divinity,Kew,NORTH MELBOURNE,11.295
850,University of Divinity,Kew,PARKVILLE,8.064
851,University of Divinity,Kew,CARLTON,6.36
852,University of Divinity,Kew,CARLTON NORTH,6.36
853,University of Divinity,Kew,BRUNSWICK,9.363
854,University of Divinity,Kew,COBURG,9.323
855,University of Divinity,Kew,COBURG NORTH,10.112
856,University of Divinity,Kew,FAWKNER,13.422
857,University of Divinity,Kew,CRAIGIEBURN,24.501
858,University of Divinity,Kew,ROXBURGH PARK,20.921
859,University of Divinity,Kew,FITZROY,5.097
860,University of Divinity,Kew,COLLINGWOOD,4.669
861,University of Divinity,Kew,ABBOTSFORD,3.375
862,University of Divinity,Kew,CLIFTON HILL,4.395
863,University of Divinity,Kew,FITZROY NORTH,5.213
864,University of Divinity,Kew,NORTHCOTE,5.41
865,University of Divinity,Kew,THORNBURY,6.565
866,University of Divinity,Kew,PRESTON,8.109
867,University of Divinity,Kew,RESERVOIR,10.228
868,University of Divinity,Kew,THOMASTOWN,14.095
869,University of Divinity,Kew,LALOR,15.662
870,University of Divinity,Kew,EPPING,18.782
871,University of Divinity,Kew,ALPHINGTON,2.819
872,University of Divinity,Kew,FAIRFIELD,3.584
873,University of Divinity,Kew,IVANHOE,4.035
874,University of Divinity,Kew,IVANHOE EAST,4.164
875,University of Divinity,Kew,HEIDELBERG WEST,6.276
876,University of Divinity,Kew,MILL PARK,15.477
877,University of Divinity,Kew,BUNDOORA,12.024
878,University of Divinity,Kew,HEIDELBERG,6.109
879,University of Divinity,Kew,GREENSBOROUGH,12.672
880,University of Divinity,Kew,MONTMORENCY,12.528
881,University of Divinity,Kew,ELTHAM,14.187
882,University of Divinity,Kew,RESEARCH,17.013
883,University of Divinity,Kew,HURSTBRIDGE,22.966
884,University of Divinity,Kew,KEW,1.719
885,University of Divinity,Kew,BALWYN,4.027
