,university,campus,from suburb,distance
568,RMIT University,City,BARWON HEADS,66.938
569,RMIT University,City,TORQUAY,80.942
570,RMIT University,City,WARRNAMBOOL,226.518
571,RMIT University,City,HAMILTON,259.057
572,RMIT University,City,PORTLAND,301.875
573,RMIT University,City,MELTON,36.235
574,RMIT University,City,ALFREDTON,104.764
575,RMIT University,City,BALLARAT,100.625
576,RMIT University,City,MOUNT CLEAR,99.068
577,RMIT University,City,WENDOUREE,104.099
578,RMIT University,City,DELACOMBE,104.787
579,RMIT University,City,SEBASTOPOL,101.581
580,RMIT University,City,BUNINYONG,93.68
581,RMIT University,City,HORSHAM,273.15
582,RMIT University,City,SUNBURY,32.86
583,RMIT University,City,CASTLEMAINE,105.893
584,RMIT University,City,MILDURA,475.921
585,RMIT University,City,BENDIGO,131.579
586,RMIT University,City,FLORA HILL,129.595
587,RMIT University,City,NORTH BENDIGO,132.531
588,RMIT University,City,GOLDEN SQUARE,130.664
589,RMIT University,City,KANGAROO FLAT,129.336
590,RMIT University,City,ECHUCA,187.927
591,RMIT University,City,SWAN HILL,302.399
592,RMIT University,City,SHEPPARTON,163.49
593,RMIT University,City,SEYMOUR,88.437
594,RMIT University,City,BENALLA,163.522
595,RMIT University,City,WODONGA,253.125
596,RMIT University,City,WHITTLESEA,35.395
597,RMIT University,City,ENDEAVOUR HILLS,31.633
598,RMIT University,City,NARRE WARREN,38.744
599,RMIT University,City,BERWICK,41.642
600,RMIT University,City,PAKENHAM,55.353
601,RMIT University,City,WARRAGUL,93.635
602,RMIT University,City,MOE,121.326
603,RMIT University,City,NEWBOROUGH,123.522
604,RMIT University,City,MORWELL,134.615
605,RMIT University,City,TRARALGON,144.662
606,RMIT University,City,SALE,187.777
607,RMIT University,City,MAFFRA,177.65
608,RMIT University,City,BAIRNSDALE,234.413
609,RMIT University,City,HASTINGS,59.073
610,RMIT University,City,FLINDERS,74.25
611,RMIT University,City,MT ELIZA,43.638
612,RMIT University,City,MORNINGTON,48.708
613,RMIT University,City,MT MARTHA,55.09
614,RMIT University,City,DROMANA,58.465
615,RMIT University,City,PORTSEA,63.083
616,RMIT University,City,HAMPTON PARK,36.575
617,RMIT University,City,CRANBOURNE,43.1
618,Swinburne University of Technology,Hawthorn,CBD,4.665
619,Swinburne University of Technology,Hawthorn,EAST MELBOURNE,4.051
620,Swinburne University of Technology,Hawthorn,WEST MELBOURNE,6.836
621,Swinburne University of Technology,Hawthorn,SOUTHBANK,4.003
622,Swinburne University of Technology,Hawthorn,DOCKLANDS,5.727
623,Swinburne University of Technology,Hawthorn,FOOTSCRAY,10.029
624,Swinburne University of Technology,Hawthorn,SEDDON,9.782
625,Swinburne University of Technology,Hawthorn,WEST FOOTSCRAY,11.591
626,Swinburne University of Technology,Hawthorn,YARRAVILLE,9.849
627,Swinburne University of Technology,Hawthorn,NEWPORT,9.612
628,Swinburne University of Technology,Hawthorn,SPOTSWOOD,9.723
629,Swinburne University of Technology,Hawthorn,WILLIAMSTOWN,8.274
630,Swinburne University of Technology,Hawthorn,ALTONA,14.302
631,Swinburne University of Technology,Hawthorn,SUNSHINE,16.339
632,Swinburne University of Technology,Hawthorn,ST ALBANS,20.725
633,Swinburne University of Technology,Hawthorn,DEER PARK,21.181
634,Swinburne University of Technology,Hawthorn,HOPPERS CROSSING,25.821
635,Swinburne University of Technology,Hawthorn,WERRIBEE,29.876
636,Swinburne University of Technology,Hawthorn,FLEMINGTON,8.924
637,Swinburne University of Technology,Hawthorn,KENSINGTON,8.526
638,Swinburne University of Technology,Hawthorn,ASCOT VALE,10.474
639,Swinburne University of Technology,Hawthorn,KEILOR EAST,21.538
640,Swinburne University of Technology,Hawthorn,AVONDALE HEIGHTS,19.819
641,Swinburne University of Technology,Hawthorn,SYDENHAM,26.244
642,Swinburne University of Technology,Hawthorn,MOONEE PONDS,11.615
643,Swinburne University of Technology,Hawthorn,ESSENDON,12.709
644,Swinburne University of Technology,Hawthorn,GLADSTONE PARK,20.613
645,Swinburne University of Technology,Hawthorn,TULLAMARINE,20.853
646,Swinburne University of Technology,Hawthorn,PASCOE VALE,14.698
647,Swinburne University of Technology,Hawthorn,PASCOE VALE SOUTH,13.287
648,Swinburne University of Technology,Hawthorn,GLENROY,17.811
649,Swinburne University of Technology,Hawthorn,OAK PARK,16.272
650,Swinburne University of Technology,Hawthorn,BROADMEADOWS,20.143
651,Swinburne University of Technology,Hawthorn,NORTH MELBOURNE,8.192
652,Swinburne University of Technology,Hawthorn,PARKVILLE,8.142
653,Swinburne University of Technology,Hawthorn,CARLTON,7.873
654,Swinburne University of Technology,Hawthorn,CARLTON NORTH,7.873
655,Swinburne University of Technology,Hawthorn,BRUNSWICK,10.671
656,Swinburne University of Technology,Hawthorn,COBURG,12.416
657,Swinburne University of Technology,Hawthorn,COBURG NORTH,13.701
658,Swinburne University of Technology,Hawthorn,FAWKNER,13.365
659,Swinburne University of Technology,Hawthorn,CRAIGIEBURN,28.613
660,Swinburne University of Technology,Hawthorn,ROXBURGH PARK,24.612
661,Swinburne University of Technology,Hawthorn,FITZROY,5.891
662,Swinburne University of Technology,Hawthorn,COLLINGWOOD,5.886
663,Swinburne University of Technology,Hawthorn,ABBOTSFORD,5.724
664,Swinburne University of Technology,Hawthorn,CLIFTON HILL,7.211
665,Swinburne University of Technology,Hawthorn,FITZROY NORTH,7.761
666,Swinburne University of Technology,Hawthorn,NORTHCOTE,9.249
667,Swinburne University of Technology,Hawthorn,THORNBURY,10.91
668,Swinburne University of Technology,Hawthorn,PRESTON,12.732
669,Swinburne University of Technology,Hawthorn,RESERVOIR,15.199
670,Swinburne University of Technology,Hawthorn,THOMASTOWN,19.312
671,Swinburne University of Technology,Hawthorn,LALOR,20.942
672,Swinburne University of Technology,Hawthorn,EPPING,23.933
673,Swinburne University of Technology,Hawthorn,ALPHINGTON,8.747
674,Swinburne University of Technology,Hawthorn,FAIRFIELD,8.777
675,Swinburne University of Technology,Hawthorn,IVANHOE,10.248
676,Swinburne University of Technology,Hawthorn,IVANHOE EAST,10.719
677,Swinburne University of Technology,Hawthorn,HEIDELBERG WEST,12.319
678,Swinburne University of Technology,Hawthorn,MILL PARK,21.464
679,Swinburne University of Technology,Hawthorn,BUNDOORA,18.292
680,Swinburne University of Technology,Hawthorn,HEIDELBERG,12.632
681,Swinburne University of Technology,Hawthorn,GREENSBOROUGH,19.193
682,Swinburne University of Technology,Hawthorn,MONTMORENCY,19.11
683,Swinburne University of Technology,Hawthorn,ELTHAM,20.738
684,Swinburne University of Technology,Hawthorn,RESEARCH,23.506
685,Swinburne University of Technology,Hawthorn,HURSTBRIDGE,29.548
686,Swinburne University of Technology,Hawthorn,KEW,8.193
687,Swinburne University of Technology,Hawthorn,BALWYN,9.305
688,Swinburne University of Technology,Hawthorn,BULLEEN,12.159
689,Swinburne University of Technology,Hawthorn,BULLEEN,12.159
690,Swinburne University of Technology,Hawthorn,TEMPLESTOWE,14.512
691,Swinburne University of Technology,Hawthorn,TEMPLESTOWE,14.512
692,Swinburne University of Technology,Hawthorn,DONCASTER,13.886
693,Swinburne University of Technology,Hawthorn,DONCASTER EAST,18.423
694,Swinburne University of Technology,Hawthorn,DONVALE,58.879
695,Swinburne University of Technology,Hawthorn,BURNLEY,3.198
696,Swinburne University of Technology,Hawthorn,RICHMOND,3.876
697,Swinburne University of Technology,Hawthorn,HAWTHORN,5.677
698,Swinburne University of Technology,Hawthorn,CAMBERWELL,6.611
699,Swinburne University of Technology,Hawthorn,BURWOOD,14.082
700,Swinburne University of Technology,Hawthorn,CANTERBURY,7.836
701,Swinburne University of Technology,Hawthorn,MONT ALBERT,10.566
702,Swinburne University of Technology,Hawthorn,SURREY HILLS,9.796
703,Swinburne University of Technology,Hawthorn,BOX HILL,11.893
704,Swinburne University of Technology,Hawthorn,BLACKBURN,14.736
705,Swinburne University of Technology,Hawthorn,FOREST HILL,15.51
706,Swinburne University of Technology,Hawthorn,NUNAWADING,16.587
707,Swinburne University of Technology,Hawthorn,MITCHAM,18.207
708,Swinburne University of Technology,Hawthorn,VERMONT,17.937
709,Swinburne University of Technology,Hawthorn,RINGWOOD,21.166
710,Swinburne University of Technology,Hawthorn,CROYDON,26.115
711,Swinburne University of Technology,Hawthorn,LILYDALE,33.135
712,Swinburne University of Technology,Hawthorn,SOUTH YARRA,1.672
713,Swinburne University of Technology,Hawthorn,TOORAK,2.6
714,Swinburne University of Technology,Hawthorn,ARMADALE,2.463
715,Swinburne University of Technology,Hawthorn,MALVERN,3.371
716,Swinburne University of Technology,Hawthorn,MALVERN EAST,7.271
717,Swinburne University of Technology,Hawthorn,GLEN IRIS,6.64
718,Swinburne University of Technology,Hawthorn,ASHBURTON,7.798
719,Swinburne University of Technology,Hawthorn,CHADSTONE,8.808
720,Swinburne University of Technology,Hawthorn,MOUNT WAVERLEY,12.269
721,Swinburne University of Technology,Hawthorn,GLEN WAVERLEY,15.582
722,Swinburne University of Technology,Hawthorn,BURWOOD EAST,12.921
723,Swinburne University of Technology,Hawthorn,WANTIRNA,20.844
724,Swinburne University of Technology,Hawthorn,BAYSWATER,24.21
725,Swinburne University of Technology,Hawthorn,BORONIA,24.984
726,Swinburne University of Technology,Hawthorn,FERNTREE GULLY,26.898
727,Swinburne University of Technology,Hawthorn,CAULFIELD,4.352
728,Swinburne University of Technology,Hawthorn,CARNEGIE,7.108
729,Swinburne University of Technology,Hawthorn,MURRUMBEENA,7.885
730,Swinburne University of Technology,Hawthorn,HUGHESDALE,8.851
731,Swinburne University of Technology,Hawthorn,OAKLEIGH,9.88
732,Swinburne University of Technology,Hawthorn,CLAYTON,13.844
733,Swinburne University of Technology,Hawthorn,MULGRAVE,9.945
734,Swinburne University of Technology,Hawthorn,SPRINGVALE,19.041
735,Swinburne University of Technology,Hawthorn,NOBLE PARK,20.604
736,Swinburne University of Technology,Hawthorn,DANDENONG,24.615
737,Swinburne University of Technology,Hawthorn,DANDENONG NORTH,22.601
738,Swinburne University of Technology,Hawthorn,ROWVILLE,23.017
739,Swinburne University of Technology,Hawthorn,SCORESBY,23.993
740,Swinburne University of Technology,Hawthorn,PRAHRAN,0.41
741,Swinburne University of Technology,Hawthorn,WINDSOR,0.365
742,Swinburne University of Technology,Hawthorn,ST KILDA,1.988
743,Swinburne University of Technology,Hawthorn,ELWOOD,3.964
744,Swinburne University of Technology,Hawthorn,ELSTERNWICK,3.708
745,Swinburne University of Technology,Hawthorn,BRIGHTON,6.707
746,Swinburne University of Technology,Hawthorn,BRIGHTON EAST,5.865
747,Swinburne University of Technology,Hawthorn,HAMPTON,5.023
748,Swinburne University of Technology,Hawthorn,CHELTENHAM,13.643
749,Swinburne University of Technology,Hawthorn,BEAUMARIS,15.282
750,Swinburne University of Technology,Hawthorn,MENTONE,15.831
751,Swinburne University of Technology,Hawthorn,ASPENDALE,21.609
752,Swinburne University of Technology,Hawthorn,MORDIALLOC,19.096
753,Swinburne University of Technology,Hawthorn,PARKDALE,17.209
754,Swinburne University of Technology,Hawthorn,CHELSEA,24.735
755,Swinburne University of Technology,Hawthorn,CARRUM,27.422
756,Swinburne University of Technology,Hawthorn,SEAFORD,31.55
757,Swinburne University of Technology,Hawthorn,FRANKSTON,34.48
758,Swinburne University of Technology,Hawthorn,CARRUM DOWNS,31.769
759,Swinburne University of Technology,Hawthorn,BENTLEIGH,8.208
760,Swinburne University of Technology,Hawthorn,SOUTH MELBOURNE,9.641
761,Swinburne University of Technology,Hawthorn,ALBERT PARK,3.443
762,Swinburne University of Technology,Hawthorn,MIDDLE PARK,2.362
763,Swinburne University of Technology,Hawthorn,PORT MELBOURNE,14.085
764,Swinburne University of Technology,Hawthorn,LARA,54.618
765,Swinburne University of Technology,Hawthorn,CORIO,60.772
766,Swinburne University of Technology,Hawthorn,NORTH GEELONG,63.717
767,Swinburne University of Technology,Hawthorn,BELMONT,67.308
768,Swinburne University of Technology,Hawthorn,GROVEDALE,70.205
769,Swinburne University of Technology,Hawthorn,GEELONG WEST,65.001
770,Swinburne University of Technology,Hawthorn,HERNE HILL,65.829
771,Swinburne University of Technology,Hawthorn,GEELONG,64.321
772,Swinburne University of Technology,Hawthorn,NEWTOWN,66.63
773,Swinburne University of Technology,Hawthorn,OCEAN GROVE,60.998
774,Swinburne University of Technology,Hawthorn,BARWON HEADS,64.74
775,Swinburne University of Technology,Hawthorn,TORQUAY,79.226
776,Swinburne University of Technology,Hawthorn,WARRNAMBOOL,227.496
777,Swinburne University of Technology,Hawthorn,HAMILTON,261.66
778,Swinburne University of Technology,Hawthorn,PORTLAND,303.273
779,Swinburne University of Technology,Hawthorn,MELTON,40.611
780,Swinburne University of Technology,Hawthorn,ALFREDTON,108.555
781,Swinburne University of Technology,Hawthorn,BALLARAT,104.437
782,Swinburne University of Technology,Hawthorn,MOUNT CLEAR,102.711
783,Swinburne University of Technology,Hawthorn,WENDOUREE,107.972
784,Swinburne University of Technology,Hawthorn,DELACOMBE,108.455
785,Swinburne University of Technology,Hawthorn,SEBASTOPOL,105.223
786,Swinburne University of Technology,Hawthorn,BUNINYONG,97.154
787,Swinburne University of Technology,Hawthorn,HORSHAM,277.582
788,Swinburne University of Technology,Hawthorn,SUNBURY,38.334
789,Swinburne University of Technology,Hawthorn,CASTLEMAINE,111.352
790,Swinburne University of Technology,Hawthorn,MILDURA,481.466
791,Swinburne University of Technology,Hawthorn,BENDIGO,137.155
792,Swinburne University of Technology,Hawthorn,FLORA HILL,135.171
793,Swinburne University of Technology,Hawthorn,NORTH BENDIGO,138.108
794,Swinburne University of Technology,Hawthorn,GOLDEN SQUARE,136.238
795,Swinburne University of Technology,Hawthorn,KANGAROO FLAT,134.905
796,Swinburne University of Technology,Hawthorn,ECHUCA,193.155
797,Swinburne University of Technology,Hawthorn,SWAN HILL,307.974
798,Swinburne University of Technology,Hawthorn,SHEPPARTON,167.775
799,Swinburne University of Technology,Hawthorn,SEYMOUR,92.981
800,Swinburne University of Technology,Hawthorn,BENALLA,167.764
801,Swinburne University of Technology,Hawthorn,WODONGA,255.14
802,Swinburne University of Technology,Hawthorn,WHITTLESEA,39.291
803,Swinburne University of Technology,Hawthorn,ENDEAVOUR HILLS,26.799
804,Swinburne University of Technology,Hawthorn,NARRE WARREN,33.746
805,Swinburne University of Technology,Hawthorn,BERWICK,36.751
806,Swinburne University of Technology,Hawthorn,PAKENHAM,50.625
807,Swinburne University of Technology,Hawthorn,WARRAGUL,89.316
808,Swinburne University of Technology,Hawthorn,MOE,117.326
809,Swinburne University of Technology,Hawthorn,NEWBOROUGH,119.519
810,Swinburne University of Technology,Hawthorn,MORWELL,130.537
811,Swinburne University of Technology,Hawthorn,TRARALGON,140.822
812,Swinburne University of Technology,Hawthorn,SALE,184.433
813,Swinburne University of Technology,Hawthorn,MAFFRA,174.683
814,Swinburne University of Technology,Hawthorn,BAIRNSDALE,231.858
815,Swinburne University of Technology,Hawthorn,HASTINGS,53.541
816,Swinburne University of Technology,Hawthorn,FLINDERS,69.152
817,Swinburne University of Technology,Hawthorn,MT ELIZA,38.198
818,Swinburne University of Technology,Hawthorn,MORNINGTON,43.379
819,Swinburne University of Technology,Hawthorn,MT MARTHA,50.034
820,Swinburne University of Technology,Hawthorn,DROMANA,53.535
821,Swinburne University of Technology,Hawthorn,PORTSEA,59.433
822,Swinburne University of Technology,Hawthorn,HAMPTON PARK,31.404
823,Swinburne University of Technology,Hawthorn,CRANBOURNE,37.658
824,University of Divinity,Melboune,CBD,5.934
825,University of Divinity,Melboune,EAST MELBOURNE,4.477
826,University of Divinity,Melboune,WEST MELBOURNE,8.415
827,University of Divinity,Melboune,SOUTHBANK,6.532
828,University of Divinity,Melboune,DOCKLANDS,7.87
829,University of Divinity,Melboune,FOOTSCRAY,12.087
830,University of Divinity,Melboune,SEDDON,12.433
831,University of Divinity,Melboune,WEST FOOTSCRAY,13.827
832,University of Divinity,Melboune,YARRAVILLE,12.983
833,University of Divinity,Melboune,NEWPORT,14.117
834,University of Divinity,Melboune,SPOTSWOOD,13.606
835,University of Divinity,Melboune,WILLIAMSTOWN,13.493
836,University of Divinity,Melboune,ALTONA,19.486
837,University of Divinity,Melboune,SUNSHINE,19.216
838,University of Divinity,Melboune,ST ALBANS,21.933
839,University of Divinity,Melboune,DEER PARK,23.39
840,University of Divinity,Melboune,HOPPERS CROSSING,30.795
841,University of Divinity,Melboune,WERRIBEE,35.045
842,University of Divinity,Melboune,FLEMINGTON,9.463
843,University of Divinity,Melboune,KENSINGTON,9.547
844,University of Divinity,Melboune,ASCOT VALE,10.517
845,University of Divinity,Melboune,KEILOR EAST,22.527
846,University of Divinity,Melboune,AVONDALE HEIGHTS,20.741
847,University of Divinity,Melboune,SYDENHAM,26.687
848,University of Divinity,Melboune,MOONEE PONDS,11.266
849,University of Divinity,Melboune,ESSENDON,11.926
850,University of Divinity,Melboune,GLADSTONE PARK,18.753
851,University of Divinity,Melboune,TULLAMARINE,18.971
852,University of Divinity,Melboune,PASCOE VALE,12.228
853,University of Divinity,Melboune,PASCOE VALE SOUTH,10.91
854,University of Divinity,Melboune,GLENROY,15.498
855,University of Divinity,Melboune,OAK PARK,14.166
856,University of Divinity,Melboune,BROADMEADOWS,17.24
857,University of Divinity,Melboune,NORTH MELBOURNE,11.295
858,University of Divinity,Melboune,PARKVILLE,8.064
859,University of Divinity,Melboune,CARLTON,6.36
860,University of Divinity,Melboune,CARLTON NORTH,6.36
861,University of Divinity,Melboune,BRUNSWICK,9.363
862,University of Divinity,Melboune,COBURG,9.323
863,University of Divinity,Melboune,COBURG NORTH,10.112
864,University of Divinity,Melboune,FAWKNER,13.422
865,University of Divinity,Melboune,CRAIGIEBURN,24.501
866,University of Divinity,Melboune,ROXBURGH PARK,20.921
867,University of Divinity,Melboune,FITZROY,5.097
868,University of Divinity,Melboune,COLLINGWOOD,4.669
869,University of Divinity,Melboune,ABBOTSFORD,3.375
870,University of Divinity,Melboune,CLIFTON HILL,4.395
871,University of Divinity,Melboune,FITZROY NORTH,5.213
872,University of Divinity,Melboune,NORTHCOTE,5.41
873,University of Divinity,Melboune,THORNBURY,6.565
874,University of Divinity,Melboune,PRESTON,8.109
875,University of Divinity,Melboune,RESERVOIR,10.228
876,University of Divinity,Melboune,THOMASTOWN,14.095
877,University of Divinity,Melboune,LALOR,15.662
878,University of Divinity,Melboune,EPPING,18.782
879,University of Divinity,Melboune,ALPHINGTON,2.819
